id,y
232,0.15952628598741497
233,0.1975349427560351
234,0.042311981057896506
235,0.11625233184410133
236,0.4152828446048404
237,0.056494772553488976
238,0.061087530488746065
239,0.33231085934631094
240,0.11713751689786485
241,0.6146713638071706
242,0.09394317486146656
243,0.31071034299068384
244,0.06403547723218327
245,0.11212821889453455
246,0.8091947614103133
247,0.8029867720366022
248,0.11712891119091326
249,0.13335212754704365
250,0.15878681130772843
251,0.21281661958598036
252,0.5798013054918584
253,0.047369902456656586
254,0.2796096750213519
255,0.04944400555253755
256,0.032288092649643156
257,0.04548903559043448
258,0.08294222174477843
259,0.632855613000225
260,0.5760006773139646
261,0.03472854413286005
262,0.4572307507518662
263,0.12790504749444703
264,0.2953040085777529
265,0.22949221524047028
266,0.17574214382113643
267,0.055602079570294206
268,0.713380056707373
269,0.09539374526053095
270,0.08815844921100949
271,0.1888848370161949
272,0.08241700287104914
273,0.7475748040333254
274,0.4448853678386816
275,0.14727860531061227
276,0.41909768655261614
277,0.201732048211245
278,0.629769159874916
279,0.11060550306062567
280,0.18505072378322662
281,0.05454376335053438
282,0.24727427286902692
283,0.06560818828601822
284,0.1939270703203548
285,0.6427741317916082
286,0.06086380317215673
287,0.03470022083700641
288,0.07203827969108723
289,0.105288734875052
290,0.042116589031768695
291,0.028623448016785683
292,0.19320668820673764
293,0.1472399302715282
294,0.11135332361172512
295,0.0646291891265285
296,0.1914026800882398
297,0.07905422256060056
298,0.13905032791155233
299,0.35562316506691366
300,0.20507384599299452
301,0.8753446547386904
302,0.24183290813213507
303,0.203642162839073
304,0.06270850027739011
305,0.792957968880793
306,0.13249623470771865
307,0.031362191182240186
308,0.8185909184882265
309,0.5488469396256005
310,0.1889580236012465
311,0.2610571652948369
312,0.7774044278523873
313,0.22171935961268457
314,0.05365167715846586
315,0.09401843228417174
316,0.35692091355380395
317,0.04380233753439018
318,0.04914909970212431
319,0.39668370692040283
320,0.35072918531382263
321,0.02260937056782405
322,0.11726907714167041
323,0.10867491117125248
324,0.03512225529921861
325,0.033826586696398694
326,0.11430573319274792
327,0.054849775590254723
328,0.2866554344870311
329,0.1465170255669907
330,0.22316168527582092
331,0.03877825930378234
332,0.0430697973000112
333,0.5682586462670558
334,0.4646126190444475
335,0.16395620548070375
336,0.08475931381986071
337,0.33286124350326485
338,0.22933125468608137
339,0.25733088688068234
340,0.18011727181895965
341,0.14106916632441258
342,0.06620423676206856
343,0.14816339848746116
344,0.13078615747811817
345,0.14804849976225043
346,0.23588604737529154
347,0.20860020716090052
348,0.34391483137992146
349,0.09548216652812562
350,0.1405433559849796
351,0.05831151215307852
352,0.05087665571300503
353,0.1033386936926754
354,0.24849377948863813
355,0.30769754584767256
356,0.46088797528109965
357,0.09585004381781852
358,0.14101575595897503
359,0.13771212992606374
360,0.27070214033735834
361,0.124510758556759
362,0.14825392370491847
363,0.8496731944154566
364,0.3352277769199141
365,0.07830823035757378
366,0.037221602827419785
367,0.13668531056289557
368,0.13291391025206867
369,0.11368144686816642
370,0.1051376107372407
371,0.04512034893408445
372,0.07113427597009174
373,0.3306223080050028
374,0.28539939035315437
375,0.6743789984893761
376,0.494176896279359
377,0.05669383328158587
378,0.038353535516784894
379,0.16054709317637353
380,0.20238232418761473
381,0.04497060214636067
382,0.2581297404139942
383,0.01768172612362074
384,0.05144385196008691
385,0.26398091346667724
386,0.47198563247850955
387,0.33041799066959177
388,0.03032250754244949
389,0.41832761253184847
390,0.07991109668516325
391,0.06976990096295331
392,0.10859306464140919
393,0.0675903376917422
394,0.04794988384071616
395,0.1346066542078818
396,0.07226621728766751
397,0.6237024902287142
398,0.45615151729336306
399,0.0955390327330164
400,0.05676476265432257
401,0.18266918971389273
402,0.8475911681385214
403,0.7898697281440147
404,0.09095059547598464
405,0.209278548331269
406,0.12047791913532811
407,0.5832007040640044
408,0.052817225774114754
409,0.05920224332352108
410,0.0746095660435788
411,0.5547433420920858
412,0.7708808866013668
413,0.8464081741041634
414,0.03123954171484269
415,0.22273017168542467
416,0.021452983281191752
417,0.11430208264827202
418,0.7306361385886868
419,0.198161410730579
420,0.03020152373280936
421,0.05643342852446642
422,0.07512598431874845
423,0.10672700389634146
424,0.03975340164027515
425,0.16615413709540866
426,0.10678138030350735
427,0.05006719470540878
428,0.14265155078479244
429,0.24217059883229577
430,0.695737454965912
431,0.19231325400964522
432,0.08480076575684105
433,0.0796544318479486
434,0.4905285544386114
435,0.41901498932055575
436,0.03840410617570169
437,0.1055890490896477
438,0.062086604070911496
439,0.3102584088246315
440,0.23919372461925298
441,0.03623423344733637
442,0.15891579679092468
443,0.34542631899966064
444,0.07455443854183483
445,0.1747371129062732
446,0.018926489934662425
447,0.2515756675834557
448,0.30686004609612444
449,0.1349154964493639
450,0.026664199572979524
451,0.02677015895335015
452,0.9725130972198767
453,0.167523089336145
454,0.05265639045066175
455,0.18352342506092356
456,0.3196605825347383
457,0.21990229493708147
458,0.11065422339793471
459,0.485981321008453
460,0.8058265145076634
461,0.05528458835025779
462,0.16351919358399522
463,0.19800027758535593
464,0.1222463505612814
465,0.04782092392065627
466,0.04241580835331451
467,0.14742491123158397
468,0.20416566930375263
469,0.14197199506606462
470,0.07145677367656435
471,0.05704656375396074
472,0.08055399082042916
473,0.22176700892656478
474,0.2820522023823929
475,0.0405895491000633
476,0.2372799513026974
477,0.468095866460431
478,0.7433629174023539
479,0.41279244825150135
480,0.0778776249126337
481,0.0603503943455057
482,0.574189346296868
483,0.08064490201630067
484,0.14836697775418867
485,0.0992080914165701
486,0.15803723302749917
487,0.6695584414175382
488,0.06309859485411694
489,0.03199922949787491
490,0.028623557027083517
491,0.1082132861301668
492,0.1835934352868004
493,0.248518495988929
494,0.07619766141071146
495,0.22681039460109917
496,0.7010644241851857
497,0.020182717972613205
498,0.37882949499978963
499,0.11732734414254528
500,0.03662584479258052
501,0.4776503243818869
502,0.12485235939725856
503,0.69537104204779
504,0.15832262185356633
505,0.11802867700440348
506,0.04273809069524154
507,0.10523081717720593
508,0.18132345321323384
509,0.033392122227007506
510,0.024806575967018712
511,0.7614245249722327
512,0.09166310883291541
513,0.17638056870251084
514,0.06964668804731791
515,0.10271557889946346
516,0.025476673881763754
517,0.028832455022773564
518,0.11974557032030173
519,0.5137241013570981
520,0.08632938409640753
521,0.08805433995419838
522,0.507706531347
523,0.3022302639522408
524,0.04035356266490073
525,0.6291782489099408
526,0.887372488710261
527,0.7190142773373902
528,0.26456165071089743
529,0.32774124391957055
530,0.13079407972217755
531,0.11785278015150584
532,0.06511822456348638
533,0.09115529827973116
534,0.26006452802284546
535,0.08756091110105481
536,0.41616459266881506
537,0.19344398006480107
538,0.2819912964310126
539,0.2247647905705109
540,0.08243748531046369
541,0.2373578134811657
542,0.09343942246148068
543,0.8025866002889491
544,0.8497533512364601
545,0.7178384514504851
546,0.02873299735488463
547,0.04639396726935176
548,0.0537156562837719
549,0.05821281446172252
550,0.047613762237281185
551,0.29769312226192457
552,0.10540299755827187
553,0.8300943057651071
554,0.04377979999190463
555,0.16385224686328395
556,0.3108187656274961
557,0.032584558526272636
558,0.016144753456190934
559,0.16867621891318235
560,0.9099737971504839
561,0.07437359738523944
562,0.15972570393788735
563,0.10945576870926135
564,0.6992443711079359
565,0.05503541551578903
566,0.04501129616966864
567,0.019346842211864577
568,0.10749633806616449
569,0.1239922457110663
570,0.32426719784125585
571,0.184850191216891
572,0.2724222012537848
573,0.21742894887573244
574,0.10778974214500356
575,0.27409739779825426
576,0.13082378975557338
577,0.7867422004459419
578,0.04955655451985499
579,0.516951334972608
580,0.02951830258278049
581,0.08623239833183861
582,0.3272293296498725
583,0.3306237105813053
584,0.032392468408269225
585,0.34173908505535666
586,0.23958320248806203
587,0.06590471672310219
588,0.21936691179245404
589,0.6778559835790142
590,0.27635602839306395
591,0.22943633930793206
592,0.18828507859761293
593,0.39376853939932593
594,0.2553329930027695
595,0.1521077043999373
596,0.2829718828122931
597,0.7630467864945736
598,0.11179453845344273
599,0.049263050362716894
600,0.40358882417954817
601,0.043290021091198956
602,0.1420321524709196
603,0.8686299349831027
604,0.04657084545297248
605,0.23375278966924054
606,0.7004418388809515
607,0.06426874460591533
608,0.0983752271627373
609,0.1280463278173964
610,0.1188881501218471
611,0.37264256048332284
612,0.1693128974433557
613,0.02690242064521647
614,0.11891008419973494
615,0.045672134538925296
616,0.038129053428468236
617,0.8214209870757702
618,0.04921606784473751
619,0.2582040776117524
620,0.04094253751694966
621,0.10957498991988127
622,0.5755346646875282
623,0.1488519863762771
624,0.8843110041247103
625,0.03634657022881925
626,0.030597181734476144
627,0.14674848916060676
628,0.25136147894876576
629,0.4095796671506014
630,0.02711032982257355
631,0.07220319153240808
632,0.046011725647164756
633,0.24874470079806218
634,0.046708552675883336
635,0.11894601335261777
636,0.17362439682120243
637,0.4290083823817252
638,0.9398882439925467
639,0.37236978049165165
640,0.24106055810453236
641,0.17289775327858584
642,0.12302969973124521
643,0.4793140775983585
644,0.03911667222283563
645,0.24257683763246324
646,0.28266466593127865
647,0.1417813985566134
648,0.30259714978420377
649,0.6325181198521344
650,0.060475115996712285
651,0.10124585641302082
652,0.11938949877063516
653,0.21987175733545264
654,0.02218946946247235
655,0.6894461320606483
656,0.07549478947571188
657,0.06253008664808725
658,0.029120259776494486
659,0.053700991937583355
660,0.9180553231594897
661,0.2752611405751264
662,0.17575854912103409
663,0.013319562168790025
664,0.17771098351192346
665,0.2144222817583511
666,0.6260791622706983
667,0.12275047708223338
668,0.15632004527126778
669,0.05644799786122314
670,0.0674408821251884
671,0.414801463266837
672,0.05760475206962065
673,0.23334737925621632
674,0.20656614747979193
675,0.08853663512313167
676,0.034442909095897256
677,0.04651148669192768
678,0.12288246947611511
679,0.11047317703846167
680,0.3037079984629447
681,0.12799755921748368
682,0.1259976612954482
683,0.06293185906293916
684,0.24864691261849486
685,0.10119198765598193
686,0.07478914094768897
687,0.23099421878693513
688,0.22209444721634095
689,0.1666253307421414
690,0.17393406873912878
691,0.6547899245660355
692,0.10084886563187535
693,0.8995615886786681
694,0.5970690372160207
695,0.13613515672496887
696,0.13202071112534938
697,0.5161961882463401
698,0.1203860676018171
699,0.048673623061285656
700,0.0945407071551568
701,0.03551076223273387
702,0.08953550496068295
703,0.03221379184143574
704,0.11835920117477557
705,0.10898696334708032
706,0.15060739792468983
707,0.07007046336943766
708,0.9022886619168952
709,0.7721778713946974
710,0.27440852470286653
711,0.14161813895234746
712,0.058597055909488466
713,0.30689278303016565
714,0.3721805555281714
715,0.06873865524490634
716,0.06789495269457915
717,0.017379463548162666
718,0.18219059279586022
719,0.7756210190466291
720,0.23734291846148878
721,0.17264048601164142
722,0.06828138047093073
723,0.17637585371135406
724,0.02215236680922591
725,0.20497208455799326
726,0.29245513094403847
727,0.15958067202920634
728,0.2552899992530782
729,0.08889098925398055
730,0.1405853577549243
731,0.07959728580071797
732,0.6043167657116533
733,0.022855333612742394
734,0.11426296527828685
735,0.03615834527470999
736,0.19024872371799736
737,0.8639224021926472
738,0.03418758547702985
739,0.02116254926149864
740,0.17234020969646202
741,0.2970924266057624
742,0.035410580083635824
743,0.11405572658112498
744,0.10284560411610864
745,0.27989322800473987
746,0.09584260032163171
747,0.029881346463424923
748,0.03267952962486417
749,0.7182256033418648
750,0.7070502219292226
751,0.532907536697551
752,0.11942521268534438
753,0.158134003345524
754,0.26920024316954017
755,0.07280790597822137
756,0.15356134572573202
757,0.11989634136794698
758,0.22370663972096802
759,0.3555144143570947
760,0.32176261714246496
761,0.8173417617801614
762,0.06681951166065386
763,0.5516823481430778
764,0.11872344146351758
765,0.13914729047393312
766,0.027872758478319274
767,0.01841224320624427
768,0.10379888570436423
769,0.08077388162662011
770,0.15863796449061934
771,0.7851546419024755
772,0.11287954266066239
773,0.6182765546929433
774,0.15164087453137334
775,0.03325544131449133
776,0.19631398609503356
777,0.07487028911174229
778,0.35962084743391554
779,0.31672938702062386
780,0.16685745272523014
781,0.8152083174442766
782,0.10713413304009725
783,0.09652131122311981
784,0.1228370010309996
785,0.332313523256187
786,0.05789939445783662
787,0.7451089215233846
788,0.2946583866123222
789,0.43854306456598785
790,0.1069642669498437
791,0.13774613698662072
792,0.16096920031156337
793,0.13571645276999275
794,0.3026131773189692
795,0.2462537517514746
796,0.4191697215384624
797,0.18892576180072695
798,0.12029852899247756
799,0.35520391613506974
800,0.05644638292243009
801,0.10621898167362973
802,0.055633554352917954
803,0.7170612906591715
804,0.18945050409408914
805,0.03905272401288217
806,0.14266078521426834
807,0.08282745525261305
808,0.14925529125655304
809,0.07580225389770345
810,0.0834719808882568
811,0.15979106647843339
812,0.13987603997955336
813,0.02946397075211792
814,0.05661750145761423
815,0.14917973542676327
816,0.08844011376690149
817,0.03771697398754955
818,0.7597375504245283
819,0.08299576660664845
820,0.20753504076334728
821,0.03371955967592991
822,0.7500449587064563
823,0.07280409987376966
824,0.09698459318518717
825,0.05230783316703325
826,0.5666225745006165
827,0.17075122276008328
828,0.04926898434712956
829,0.19182460681837737
830,0.18429075870336642
831,0.08702182120294799
832,0.05166480759639411
833,0.21698399628500042
834,0.15177632584156156
835,0.11882685178157387
836,0.25263849532796845
837,0.8513944526337368
838,0.49976797038053994
839,0.022438803150511624
840,0.08702039076631789
841,0.19530598263941362
842,0.9179227078568274
843,0.2313030090970556
844,0.12212435912784025
845,0.028698193170953804
846,0.09574084420106417
847,0.6229727115178575
848,0.5496368540662584
849,0.14905309755833368
850,0.42704464521087765
851,0.11226413151058118
852,0.22892421801682725
853,0.2705198356555933
854,0.6696987432822511
855,0.07916905746665447
856,0.028875250948420167
857,0.02560634372915504
858,0.059326087827575556
859,0.16471728418053566
860,0.21371235450206985
861,0.06113960262197003
862,0.040508691349444695
863,0.8181132476318289
864,0.10644951043178215
865,0.12674063857874796
866,0.08277744496243958
867,0.0218146344352508
868,0.16059464018939937
869,0.08152484821072972
870,0.06590950875131209
871,0.1240470172977037
872,0.031407927807356975
873,0.03657067321291067
874,0.49282538675434434
875,0.14532638603591877
876,0.050634975537068964
877,0.06196931096836598
878,0.5714445898866103
879,0.046889198595153475
880,0.0390644110630689
881,0.06647325031835075
882,0.0545656171052806
883,0.06971941778589873
884,0.0650229429263541
885,0.45482576312879575
886,0.027848197833043382
887,0.20746303129250937
888,0.21377929135854964
889,0.8550205026730973
890,0.1457329325296429
891,0.152839218270277
892,0.28691608742623376
893,0.1568919974566587
894,0.11202210475680832
895,0.7573252131107926
896,0.026785697349418804
897,0.0738975052136903
898,0.03967328900913071
899,0.9352333291530078
900,0.12057572921237339
901,0.38347111699729175
902,0.060254772041847225
903,0.02911753134632247
904,0.06803077215043153
905,0.1244770544470108
906,0.21971971826114595
907,0.40679783465763464
908,0.18063530082932835
909,0.09258167671522873
910,0.4861719046107158
911,0.04256923108708346
912,0.1276179952117049
913,0.41804121759289226
914,0.09405056392389945
915,0.7712240755920698
916,0.1252905457947777
917,0.5825575047126706
918,0.11919205187723006
919,0.07888974643463915
920,0.159924240082943
921,0.2130534826309868
922,0.819110859709221
923,0.10566152096739215
924,0.17378866745819777
925,0.8352801338906596
926,0.16759247526978865
927,0.7182644867756731
928,0.1078491788087826
929,0.4818807456978333
930,0.09296036234088018
931,0.10417711986343325
932,0.048518848037730045
933,0.03968873152231521
934,0.32725445298966216
935,0.9351173978238855
936,0.19980768421897732
937,0.14988549290950576
938,0.05227196514617745
939,0.22287889705337158
940,0.1282840745148184
941,0.04669819180777411
942,0.16126455364441142
943,0.32348878157672
944,0.2772118051667188
945,0.04839825867203833
946,0.4710295635455023
947,0.047388439700617374
948,0.02237327866500047
949,0.14476487598004156
950,0.31268460860447067
951,0.08801447473949789
952,0.06061579178736619
953,0.34523602992597185
954,0.02421309795566568
955,0.2525822918330044
956,0.5410723880922904
957,0.2638347409335078
958,0.06531392560496267
959,0.14116167238800617
960,0.1330180031406011
961,0.19326568532065944
962,0.09680930452388371
963,0.1726442195052513
964,0.040829743573629076
965,0.06283292592113845
966,0.2855036771531954
967,0.047760899351084934
968,0.1777430446535486
969,0.10670569533467124
970,0.2710944440077764
971,0.13598567072848244
972,0.9115344225910391
973,0.06455918623753112
974,0.08925328187009679
975,0.047807686091049094
976,0.18737324447845496
977,0.09263136575832445
978,0.0816585648646529
979,0.13753387824745056
980,0.17847128942935797
981,0.07075202848269636
982,0.04245730587626372
983,0.11246204148478699
984,0.11521031581542429
985,0.11003056470328051
986,0.2247489565840486
987,0.6417060979589881
988,0.1039161486827733
989,0.05451659854455424
990,0.046838846050451015
991,0.27783282791912883
992,0.19319126334352024
993,0.06964451804601993
994,0.0419815539789469
995,0.13898809963214953
996,0.7610296259261974
997,0.26111414349951556
998,0.6525681321146988
999,0.1176790979695871
1000,0.8892106684301759
1001,0.10926474574859588
1002,0.520027014487409
1003,0.03106567724148912
1004,0.09197667643885074
1005,0.109212818791188
1006,0.1909923667638434
1007,0.15584743951773233
1008,0.06345984039215057
1009,0.05412015435199374
1010,0.13251754234520807
1011,0.0677761095518625
1012,0.03408577147614031
1013,0.06596662900189312
1014,0.12127348804051254
1015,0.24195510194740985
1016,0.3332702537049735
1017,0.4705379460379842
1018,0.08195351654844509
1019,0.04063778771775072
1020,0.0921234537830105
1021,0.03597876304226455
1022,0.0718636214872379
1023,0.6804926178177728
1024,0.21946780902243038
1025,0.1381037727142039
1026,0.8257313288414023
1027,0.4510181354930797
1028,0.0160507469272532
1029,0.07316063877101654
1030,0.09973579035620875
1031,0.08090060324027355
1032,0.3178761642893665
1033,0.019640659635850304
1034,0.7275566364641027
1035,0.7731159131941249
1036,0.5148642952489978
1037,0.05886529097677345
1038,0.46661349895890336
1039,0.21777918584436892
1040,0.2616199753484964
1041,0.16298470858957423
1042,0.10073926693054164
1043,0.6894726981480443
1044,0.044709346993974684
1045,0.3435678674187108
1046,0.0646782726498706
1047,0.029071572049812297
1048,0.09580037620350418
1049,0.0822527312967735
1050,0.0304530809776628
1051,0.04648124676413474
1052,0.7278246107741362
1053,0.6885130401848517
1054,0.20254257056739122
1055,0.2903272150292894
1056,0.16908152977538451
1057,0.10760438774645982
1058,0.4117963214353885
1059,0.2166008236407801
1060,0.020859548447601916
1061,0.37461909385492587
1062,0.39605951320155397
1063,0.8353647847632751
1064,0.3769102866743813
1065,0.21914975381597407
1066,0.08096364925574438
1067,0.33308177464918154
1068,0.02916757039478987
1069,0.05970735829375114
1070,0.11408045091928105
1071,0.1769193457583443
1072,0.13073042861601936
1073,0.1586422131503559
1074,0.10817573902865961
1075,0.09883544629332632
1076,0.15565095490576572
1077,0.09650750400285389
1078,0.10974679947470997
1079,0.2689880233106616
1080,0.029937600057576248
1081,0.6859730382800613
1082,0.12094958985241437
1083,0.26031503361971
1084,0.7923597846558125
1085,0.019981843525676213
1086,0.8011352340275737
1087,0.4489225828704618
1088,0.47336012594330273
1089,0.15221057770133248
1090,0.019331149663480703
1091,0.5045404599476729
1092,0.19770147661305876
1093,0.31420656867101504
1094,0.08299736807076238
1095,0.2428680302316972
1096,0.04809175539650976
1097,0.5365246454969979
1098,0.92510340671726
1099,0.15056511283520319
1100,0.21439053875717914
1101,0.04519512137601175
1102,0.10140978230949975
1103,0.769981754597739
1104,0.03719431772854823
1105,0.14941204071887593
1106,0.5209721493792953
1107,0.17641639429574346
1108,0.37437286258830244
1109,0.1329775960585378
1110,0.12142029611956694
1111,0.03449282555100245
1112,0.04243258954640348
1113,0.5762034719294468
1114,0.21937913607259327
1115,0.44517215547195177
1116,0.42728619162194714
1117,0.8690182831125546
1118,0.08678375439691566
1119,0.14160535923599596
1120,0.044864297526696975
1121,0.4367831296744583
1122,0.08424796495920397
1123,0.14122763090206716
1124,0.1319909911645484
1125,0.16882922917955764
1126,0.9021785612072039
1127,0.856446335748826
1128,0.05831791699443815
1129,0.07117328771031439
1130,0.1627796878260685
1131,0.6888175535991323
1132,0.13721958445726248
1133,0.16152567075897759
1134,0.19456276490475255
1135,0.9286704564328725
1136,0.16508728645007775
1137,0.013892856011728124
1138,0.22904369889831921
1139,0.09228984497494648
1140,0.04398015380046268
1141,0.08679315898461436
1142,0.1708615516040192
1143,0.6642197422804837
1144,0.17499647797543025
1145,0.39110863220883124
1146,0.041498112285906
1147,0.014632019216303766
1148,0.07850126316399816
1149,0.176308252917048
1150,0.8359545737414664
1151,0.29002997055684004
1152,0.16778620165977706
1153,0.7582734833442992
1154,0.1374420912558744
1155,0.05209783116522505
1156,0.1267025489740448
1157,0.05389393309179724
1158,0.14281280342877006
1159,0.06907828948673096
1160,0.09027809277554798
1161,0.7013739546529657
1162,0.15022276867492187
1163,0.2475303302537055
1164,0.3130112692541269
1165,0.2057841196817323
1166,0.05459966150381983
1167,0.07763142002382935
1168,0.4080981517277864
1169,0.7792731992041597
1170,0.36870939004693415
1171,0.3170217842367206
1172,0.10264892294906584
1173,0.1594847923225771
1174,0.15126847479160904
1175,0.09369915516967278
1176,0.05174755407918062
1177,0.2186904451286238
1178,0.2754574809751529
1179,0.30879215958113626
1180,0.6202046541878266
1181,0.2563525319162585
1182,0.10486843814925075
1183,0.39504829064588504
1184,0.5828677727605046
1185,0.04911908412295169
1186,0.13055384978396484
1187,0.05827127309540371
1188,0.035121705115586044
1189,0.030300237094542146
1190,0.08956225603559102
1191,0.0920462794993036
1192,0.48125725971022176
1193,0.32162456904691056
1194,0.04441720748939045
1195,0.4494314856381183
1196,0.04476691804434206
1197,0.3174383600549806
1198,0.14169003080133785
1199,0.893940866942661
1200,0.18717641658290152
1201,0.3082358565974022
1202,0.5591336699749109
1203,0.07802296249882752
1204,0.5722089483668564
1205,0.1639701222366468
1206,0.5491951651013691
1207,0.20311435744452092
1208,0.3306025493119874
1209,0.03956620564003351
1210,0.44564495719295594
1211,0.5589168458558766
1212,0.1444501193253202
1213,0.150603502161392
1214,0.024704686226283395
1215,0.12069209575869874
1216,0.4382213169866002
1217,0.19026378419428722
1218,0.31140422823058256
1219,0.6142808961413962
1220,0.040783283280765276
1221,0.09521892876764361
1222,0.09271733119574144
1223,0.08047383595000603
1224,0.23914032259690673
1225,0.283236073142692
1226,0.24735096633280726
1227,0.05177421118846878
1228,0.05910671469516291
1229,0.10687955366612242
1230,0.027383852849854496
1231,0.1163521475912418
1232,0.33840204386997436
1233,0.24320725090913797
1234,0.8274375509711944
1235,0.15912755563938205
1236,0.13723707283072395
1237,0.13701022187165024
1238,0.12472937802371213
1239,0.24712290516599364
1240,0.6140402916402807
1241,0.03597926187682441
1242,0.07450226631561334
1243,0.1537755415374039
1244,0.3727567392417029
1245,0.3168558298217615
1246,0.026331980914786796
1247,0.39253030500684066
1248,0.22877647519309519
1249,0.19062929869531317
1250,0.09748650382488162
1251,0.6239917909987847
1252,0.29050939671200604
1253,0.40714596506008977
